BP-RP,G_mag,parallax,abs_G
0.9861259540921925,13.322909684777759,6.221927281755364,7.292534339890837
-0.0776234206244748,12.0,0.3010381827493124,-0.6068920817376622
-0.5153830004589381,12.0,4.107972743510641,5.0681377669068794
1.4175144332613019,14.116885810749757,0.44238673814044316,2.3458963068582577
2.0464992837439264,15.531207449163926,11.703811825271856,10.872844101941311
1.8969201786742977,15.12999546231038,11.882095776867969,10.504460705963313
-0.7588262848339578,12.0,5.990500244029264,5.887315450970149
0.036181436223178154,12.0,13.031232213226879,7.574927419354555
0.996895147105346,12.921429319012427,8.342040638044741,7.527790824861418
1.9633176906835388,15.67800805088944,8.81698485098247,10.404608523910374
-0.21876135676793496,12.0,4.216454418573677,5.124737049025406
0.22151153500427434,12.0,1.8268431106844731,3.30850625868473
-1.1595024610090423,12.0,1.2282184269300682,2.4463780440209053
-1.2943099361210062,12.0,1.981536015402142,3.4850098513002443
1.718788733591297,15.528192088543978,4.9509705682961735,9.00164381163287
2.5343600428562345,17.500641796636344,0.9476767839717344,7.383943004041992
0.3919848176294992,12.0,1.496346304486452,2.8751605770092183
2.0052993468380365,16.819687193713865,3.1561309996798697,9.315462298304109
1.0424540375714513,13.117081834039102,1.3266689862546002,3.7308947174801794
-0.46767963190768636,12.0,4.441477282199665,5.237637225345967
1.042093408262621,12.5368184791387,12.831192790279546,8.07815363091124
2.807054849698954,18.31132982292138,6.893404400856861,12.503498608333615
0.4462609413350727,12.0,5.4894619515193455,5.697648896260111
2.8469654837210094,17.763209584242407,4.370006784222686,10.965620140202285
-3.4296176561346163,12.0,3.3466445969273484,4.623047970529948
1.7328537565628357,15.248956806010911,1.0324392763126846,5.318279394636882
0.6305706023572568,12.0,11.255205782875281,7.256767198837384
0.05148897430119881,12.0,1.4286598890336013,2.7746442583828284
0.6376411648032534,12.080142751834021,0.4787502093271783,0.4806876361651291
-2.4813533719013394,12.0,6.93177539939009,6.2042224121700364
0.1704921682437321,12.0,0.9655913666991706,1.923966870514441
1.0356688572676196,13.174968855412033,2.325247601994583,5.0073148812290285
2.716841067112274,18.192756594531797,0.14346326798157094,3.976460192043465
-0.2774053274104711,12.0,0.7370965965913989,1.3376220296455248
-0.7127404043397814,12.0,0.9509842126208295,1.8908665361667296
-0.25263556537680487,12.0,0.2797317139168213,-0.7662914686733835
1.8731031765531112,15.610806492417417,5.345126025727255,9.250596239049436
0.9931266644895267,13.231890537605464,9.07026453166056,8.019990304198755
-0.2946403056505582,12.0,2.3365595268628008,3.8428842485622603
1.269901149670034,13.452911114056516,10.38029541198053,8.533959680254277
0.6456163240220606,12.0,1.1998375092010463,2.3956121734230997
1.9529674857993338,15.50601571585032,1.9681058036318977,6.976257925906104
-0.5530796408160286,12.0,0.8169317811424477,1.5609289588531166
0.00850678010334771,12.0,4.845283384858853,5.426595913003405
-0.0881622296982365,12.0,2.722511786940437,4.174848843410153
-1.6952724221981779,12.0,4.750315082481496,5.383612083960957
0.944180415596864,13.277118159184495,7.170597968206064,7.554895027805069
0.891582908269834,12.113873173381558,3.945020725481432,5.094119619142438
0.5076701849636913,12.0,4.939341242264986,5.4683451556237515
0.14811929993727962,12.0,13.686132169626056,7.681403648731866
-1.6230561130756214,12.0,1.7766956798440066,3.248065231646951
-0.13096798414803856,12.0,2.224908046356866,3.736560333247601
-0.014071774790154201,12.0,6.323984260401515,6.004953901786884
-0.7034159038324284,12.0,4.724808174162897,5.371920904868022
0.2580714325009863,12.0,0.9833169826227641,1.9634676990937905
1.1060762852218076,13.41905530823005,2.3592050610862985,5.282883764306451
3.329278851815795,19.47285041805892,3.1540367468972668,11.967184162455398
0.7618667192477584,12.30863976855985,2.7183786245339894,4.4801895012813855
0.8863255860841466,12.122132428793563,0.9817462825786079,2.0821287561546633
0.3883311263507492,12.0,12.913485572548788,7.555217408315137
-2.3781568229485623,12.0,7.184124189349324,6.281869156076684
0.4602291868261747,12.650378371869955,3.2826862097636953,5.2315252255391425
0.5903453149115396,12.0,5.698125074176766,5.778659888986088
4.194863168727929,21.882469723052996,11.37887226579621,17.16296583431008
0.21145855282831622,12.0,0.7319204207598793,1.3223193212507596
0.9523210135004188,13.1166424133202,1.4408979856965116,3.909808584505365
0.447932345442135,12.180479009402667,3.912091878791009,5.142524239447976
-1.253017056429298,12.0,8.022509855111386,6.521551296346505
2.214234221772531,15.851488678305772,0.18464216846831097,2.1831431379665514
1.627899549030161,15.292117152805973,20.681507939595672,11.870028158080403
1.6865479205645704,14.369344408743885,3.033990640716071,6.779415592428501
-0.8640811821921084,12.0,2.22543240442341,3.737072037505767
2.604191466404149,17.68376415645695,1.731674632102039,8.87609563078469
-1.6027765941884216,12.0,0.9579622409562548,1.9067419563138142
1.3802856407004054,14.485439150638385,7.8408538993331085,8.95725595868722
3.785683438714968,21.01523317500171,15.551695328020571,16.974121872192686
-0.9858044876960326,12.0,2.6691472634106903,4.131862677709213
-0.3494465944041578,12.0,15.226786880049934,7.913041346133635
0.6494770476314619,12.02323012165378,8.680610161428937,6.715981386031837
-0.25521348117429876,12.0,3.279749560919453,4.579203412974238
-1.8259951465991993,12.0,5.604691024539328,5.742758379002634
0.602844462209041,12.23045314144799,2.8545077337976137,4.5081092614003815
-1.0934555705891573,12.0,4.090417039381854,5.058837944277544
1.2103886459527724,13.857958699612926,0.29899597828259133,1.2362854335189404
-0.8791363513507047,12.0,5.957973242203893,5.875492742138249
2.824901607526309,18.49981867216177,0.2713551671924342,5.667509151689398
-0.6748799385043556,12.0,8.493667123641913,6.645476182497287
0.01690772569148663,12.0,8.713330454036624,6.700920925067194
1.7202758260545046,14.814652091046616,1.3529927356763012,5.47112941526102
-1.346296474650933,12.0,1.9553174134959548,3.456086339964436
0.8411899019061941,12.236519368076783,3.282248033064397,4.81737635178559
2.460714131423642,17.650349344216597,4.539913037239509,10.93558701399911
-1.9112248518418413,12.0,1.6938500044979157,3.144374748087225
0.7769507877984563,12.127122309749568,4.48840491995653,5.387582458488049
0.8898241913726352,13.12345373093143,1.7675930322934377,4.360365135633682
1.6727343076659655,15.079942827580194,0.28544883959216666,2.357584236832796
-1.355426066317123,12.0,0.012653747393167549,-7.488904198067946
-1.4806849196264145,12.0,0.5332014372961494,0.6344565571313261
1.2829123484253464,14.222042727577117,7.857116077380866,8.69835857386262
0.9454770098497791,12.999219937942874,16.27657266677153,9.057034745189618
0.8757392755188148,13.765130540380262,2.784052874845853,5.988517936157162
1.0196723142454636,12.63290462123773,3.594212000825906,5.4109230709030705
-0.5200370823677363,12.0,0.7940887546650787,1.499345229434585
0.8483805457415053,12.28054113231876,4.004011107367034,5.293017500158262
0.9396087099480219,12.384182636349744,0.7812513404786512,1.848136513947086
-0.5715271270395517,12.0,4.723635335772489,5.3713818137011025
3.2986617667171347,19.96466153985492,13.534654207658804,15.621897362875892
1.2107493813676813,15.091334921633091,1.0889056448207577,5.276286167477945
-1.286955245803973,12.0,7.231574835666437,6.29616442420614
1.4848304129507446,13.889401874109893,0.11891504896618613,-0.7344140307023324
-0.9620225053409821,12.0,2.3539976600345978,3.8590301340099593
1.680626905613678,14.004560698067849,0.5868759507299708,2.847292263873374
2.237893368511106,16.66770171423119,2.172992790450821,8.3529931413409
-0.7310234775275657,12.0,0.9530001628914713,1.8954648743503988
1.9450641938664828,16.232492773072053,2.336476421608618,8.075299786719558
1.1191713904047473,13.844325295928165,2.702326232123387,6.003014181198743
1.733090239991735,14.947485910521346,1.7875988090623884,6.208836193780794
3.345189473980921,19.960261414627798,5.344616253272948,13.599844054897174
0.13191782599569424,12.0,12.557406313575665,7.494499733620847
-0.6306042465362345,12.0,2.5590920329363303,4.04042952376512
-0.8342716444382849,12.0,1.068090046393687,2.1430393393212306
-0.7237154274481574,12.0,1.5785065750645173,2.991231976146853
0.3843474358788437,12.0,9.620771488378981,6.916049497253281
1.011727962224966,12.537596906725279,4.238953347139896,5.67389009101578
0.9150361989950286,13.019950190130215,3.0349486364441987,5.430706917437641
1.7407748735540358,16.123039670295352,0.8104581717063407,5.666692697952197
0.5195028378168606,12.0,2.986706602888356,4.375962810367589
2.6803011157359755,17.114394105759143,1.63205908735943,8.178073495647443
0.10301475014306588,12.0,14.337850031775847,7.782420167628789
4.580253749884428,23.748610147632164,10.773848310544373,18.91046443084107
1.4385010216475094,14.424832718321179,0.4381626229176546,2.6330093567751813
-0.7857363346244237,12.0,3.635107345049216,4.802586200699066
-1.1063387470916686,12.0,1.2748376849893683,2.527274465022874
1.223708622864778,13.854881073864636,2.644753555553722,5.966807122167559
0.16480582201122362,12.0,10.4716794999596,7.1000817078543275
1.571000741138138,13.735477838255273,3.748741312216798,6.604905199668146
1.2098564368603173,13.44509959106522,2.033944620110285,4.9867952103313495
0.3907566310146908,12.0,1.1652646503174275,2.3321228590830607
-0.7701905771026074,12.0,8.055317650335985,6.530413354482608
-1.7722708370287972,12.0,4.897723929655684,5.449971507857137
-0.1697724281005316,12.0,3.156174215626153,4.495804837700986
1.7845981914852085,15.333148230951984,1.2262068085222027,5.7759668470578465
0.8211406161953059,12.741432897007062,2.034178040250127,4.283377705118447
-1.368608168067982,12.0,16.07484567196789,8.030734060661086
0.759771388776773,12.0,3.6707828132415448,4.823793448260798
1.0779760695932552,13.0196009453215,2.5599588609579493,5.060765876172718
-0.8257861543016995,12.0,3.684680802285763,4.8319993581121
0.7305876589182918,12.023315413362306,7.5477028465639915,6.412389381532991
0.5873130776689999,12.0,2.0784025644608453,3.5886483479425593
-1.2144554467459345,12.0,0.9843714050020501,1.9657949469834044
1.036681040522425,12.944655673555749,4.396614194422857,6.160247461985785
1.3411767895523516,13.768449961831948,5.471170984782329,7.458851399534952
2.1245768647629157,16.448458639120403,6.236454887689461,10.423147564911924
2.0807030780523545,16.627484338966457,10.68482748523406,11.771321911656075
-1.5665040519356364,12.0,2.31950441024578,3.826976013059374
-0.9067375598726841,12.0,0.39172643344646535,-0.03508560776231917
1.2725529008129897,14.39757868563314,15.892099522437606,10.403485066187491
1.2706789263683131,13.559053679611011,2.854753292836658,5.836896592451671
1.2725715294590718,13.304780535392478,4.880966872247955,6.747309835661628
6.279097235982082,28.868457382755807,5.487644225949479,22.56538712026947
1.3563357660397504,14.12259225574905,3.9539511927621334,7.107748776331668
2.2033484602708984,16.070789010130394,1.1486857679091917,6.371795211328578
1.9310026452398035,15.705360670767405,7.035405584928155,9.94180636669933
1.4770868769586971,14.630919431735656,8.141879912592048,9.184542894389779
0.02709613303948155,12.0,4.025710342246977,5.024212616686015
1.638453830739901,15.167505418911839,3.3526363588775023,7.794437671744399
-0.6592378218063577,12.0,0.6048428003750623,0.9082125773882801
0.1447720898899867,12.0,0.4384307220595832,0.20950489382166992
-0.22804532174365522,12.0,2.074281681585474,3.584338660100279
0.6228112090794838,12.0,1.8614537313557769,3.3492612289160206
3.971987850010263,22.808351069623335,15.358365880076105,18.740076117169938
-2.300897788887622,12.0,7.653659160015921,6.419345589533702
1.5293902855617703,14.475744328787885,5.392935125772236,8.134870308692818
-1.9190738067844775,12.0,3.6454066277824753,4.808729894206206
-0.20789779868415015,12.0,0.9158147376793596,1.8090381404949838
2.133425895451049,15.863613670241701,19.18844562246315,12.278812648940388
0.5964200286431942,12.0,2.3503437427514373,3.855656917024522
-1.1166171668939593,12.0,0.5654269482335345,0.7618825155519318
-0.5729555638899524,12.0,3.4041062467790217,4.660015532723383
1.5193966234020138,15.037155897813882,10.357287956533147,10.113386151836314
-0.5955499475757051,12.0,10.914730094319545,7.190065003479583
0.8246878843729624,12.727142480849242,0.055132424581512275,-3.5658220589113476
0.5683577598557207,12.0,10.870772268481996,7.181301989073027
-0.4774005214087256,12.0,1.5837299460124596,2.998405643352454
3.7159161339879887,21.30166458822091,0.19876056424126293,7.7933156929705305
1.450878533477017,15.386748621183962,9.412479544706157,10.25526884816751
-2.537713879986411,12.0,9.970605687463628,6.993607706670296
0.7796814721541414,12.940332669075039,4.534562722358188,6.22300973639388
-0.492679697152582,12.0,4.271673305280938,5.152990153694347
1.7786500021943359,15.75486527419775,8.386450190740115,10.372756133881095
-0.6887811076490511,12.0,7.716134095774563,6.43699883238444
0.32789533779965147,12.0,11.041171113295377,7.215075702594266
1.2574809184706857,14.147879145112723,4.0231592486343635,7.17071526302041
1.7986327912551823,15.723113887318357,17.155256964586908,11.895100025500923
-1.3004446105836642,12.0,27.794296675369008,9.219778444243673
-0.001751853761422506,12.0,0.6195724042777618,0.9604603303229737
-0.21241796674143432,12.0,9.470414991146924,6.881845050463205
-0.47999384886056784,12.0,3.4639587961338454,4.69786358716804
3.1481813604216455,19.85423071533464,2.451573249286127,11.801455084513258
1.1074725664414333,13.534362440546293,4.747587253263167,6.916727216240863
-1.3913259315025677,12.0,0.2879631377548437,-0.7033155142295584
1.876792920582164,15.36109192509818,3.5307681825963098,8.100437946609215
3.68323429551895,20.81632348058113,10.235474699259289,15.866863426120009
2.04869789082672,15.404601456488953,1.2005681357594926,5.801535519373237
-1.7790549489310203,12.0,2.7790268632189625,4.219463724335537
-0.22635110929937707,12.0,14.023980291468707,7.734356463762834
2.400366723779934,16.994860665395834,2.7980125209181117,9.229108933389814
-0.561504198428171,12.0,2.2186988767128986,3.7304918174780344
1.1657291422193428,12.683684966224654,2.903886274682379,4.998582986342512
1.6619510801440052,15.997148355716755,3.66414877355558,8.817013849667612
-0.8903957073671245,12.0,4.998244098539757,5.494087309432549
0.41071196590729986,12.0,8.064539652864859,6.532897908267415
-4.361901010103609,12.0,3.0083325814893853,4.391629236594788
-1.0365814620014349,12.0,8.504503230781005,6.648244752334625
0.12114777291025958,12.0,3.8148519264487617,4.907388427346696
-1.3716747729472742,12.0,2.0660791653826585,3.5757347912184745
2.948616955897453,19.39190425968357,5.364003874129511,13.03934967391887
-1.6452120669409491,12.0,6.3243189024737045,6.0050688051091115
-0.16006673004547567,12.0,4.082781038176609,5.054780445461702
0.6961108659291371,12.45040087744466,0.2914038985862484,-0.22712233385547442
2.661909933599173,18.631109012858737,0.9309423694155412,8.475722995533921
-1.6537932267691593,12.0,1.6794460792858614,3.1258303241735295
2.2447456282324394,16.13437425215221,1.6607870361641073,7.235943982896586
0.5153495915293805,12.0,5.595413938481979,5.739161101818569
-0.9722629765719264,12.0,0.09259543147291806,-3.1670522013121065
1.193155211394906,13.971144989446733,7.046418554945751,8.210987172251112
0.798589543360205,12.0,1.5417542023849902,2.940075704318126
-0.4003253157381921,12.0,1.8554767153740745,3.342277543496756
0.6047031274850284,12.0,3.7529263457559434,4.87185020556441
-0.07797039529264027,12.0,1.2162568318630413,2.425126463841803
0.6702760178768721,12.0,10.791182062734467,7.165345098857086
1.4931960117815701,14.809115207301419,0.4461716623171833,3.056625124780398
2.879025224218028,19.15052298178304,2.938374616436813,11.491058799979848
-1.3567232482402736,12.0,9.466379230484165,6.880919493269024
3.6995500619844,21.908044005783633,4.783531420292947,15.30678716048895
-2.4281316992837527,12.0,1.7288835574287598,3.188828719784592
0.27232235744662503,12.0,2.730193691135521,4.180967293825404
1.3824758097268648,14.829115685949766,6.132700715408772,8.767374541004724
0.921487801602549,12.461885287004648,18.108112536959084,8.751251211268853
-0.4340492797308907,12.0,11.181118595348792,7.242426269758356
0.1878166244640872,12.0,2.0960416378859548,3.6069995283058134
-0.2395014019882492,12.0,31.593955670845855,9.498020022287852
-0.3840471354163173,12.0,0.017554096254921707,-6.778107622962324
1.774403145531537,14.864103353339715,0.14009318693620929,0.5961884284853411
1.035523228947571,13.767941920285281,8.68182765231254,8.460997721145514
-0.5393643928909813,12.0,1.1123606765285357,2.2312281377975047
1.8493998131498761,15.587986206920712,0.31347054700220967,3.068969915604198
0.960949281314914,13.262260052026546,1.353456668412627,3.919481832904463
1.7192931782584402,15.506040965815481,2.7765019108696887,7.723530849329643
1.4444432628854185,14.472729694848987,6.557164101472248,8.55630995775383
-0.7434925163831085,12.0,4.895294459147398,5.448894101877233
-0.34027156029545436,12.0,1.3565587849399197,2.6621930908266727
1.6209404076848928,15.291770635700349,3.4985478108155372,8.01120970227555
1.4155553981501972,14.523450959984489,13.032938478526477,10.09866268595064
0.4686476090537778,12.0,8.437207462687324,6.630993640577255
0.675991074963173,12.569029381386088,1.9518218873519408,4.021230300320385
2.4164973436826376,17.184974973483023,20.16095228902966,13.707530182812555
-0.38735708325374496,12.0,6.165641980141964,5.949891514891981
1.320646071755057,13.582452865813499,0.32242250987266496,1.1245796377477912
0.1967110213491589,12.0,0.17896866890436974,-1.7361149599865833
0.17347819515916957,12.0,0.9220664086904178,1.8238110037995412
2.148165277980785,17.06135797311045,6.507117280787256,11.128301144584961
1.7381245234820448,14.81182597993088,1.0151051568429295,4.844381150147788
1.7202644540009577,15.255031242511926,3.5819436166981884,8.025624969242859
2.4582182107314936,17.046309959380775,0.48949830909870085,5.495065939051308
0.5315057624491386,12.0,12.684337118464565,7.516338879934866
1.5229294569424459,13.813767764834711,2.1076722578572045,5.432783160748425
0.03459986510981594,12.0,11.937015652504899,7.384478816692258
0.9862495287326631,12.86189589629551,14.490817949593254,8.667360398174827
0.3047854184484731,12.0,0.03073752279187402,-5.56165568111868
0.6454939474890773,12.048122299094917,3.1193668232293765,4.518454543090581
1.3927355381553705,13.579010551990088,0.12482553406557699,-0.9394722837177802
-0.7273310248502087,12.0,11.967626322703088,7.390040101581858
3.63858091352819,21.020894260695567,3.6532852554367388,13.834312181056273
-1.009026072249553,12.0,0.38950508244474796,-0.04743435538317087
-1.3212829191815982,12.0,0.5842239762636786,0.832896881172438
2.237166310250102,16.452620207139198,2.418557973768586,8.370402717417615
1.687494040944404,15.171383292707574,14.086607843651205,10.915415415050758
1.4361797255782327,14.546333394698989,5.90305825970288,8.401718742062476
1.4425182638964198,13.454106946016482,10.110350697540342,8.477938047099599
0.48162984072962806,12.0,2.2821342321218343,3.7917059273069427
-0.8458815572287472,12.0,0.22087606989914021,-1.2792566690293512
0.6137068372905895,12.0,18.309753976095276,8.313412544134897
-0.5157425672681675,12.0,0.08661078342108008,-3.3121401652758067
1.9626796001266267,15.502168393081488,14.749174598221904,11.346006976866713
0.279413927746792,12.0,2.299691664405942,3.808348055253857
-0.7382457951887673,12.0,0.05070829113591603,-4.474605124419682
0.017921237520509836,12.0,5.8423403144581325,5.832934254446334
1.1193971814134365,13.184598296684179,19.6970491287291,9.656604137364965
-0.34558682920596207,12.0,16.852233756095924,8.133287372817158
-0.7333305933496472,12.0,0.87734749646485,1.715858205747768
0.8655308172378684,12.810499649290056,0.9998690621120452,2.8102153026627246
0.8674498566630842,12.0,4.1682445006400295,5.0997659292937385
-0.26041476305669464,12.0,5.070962698625449,5.525452079715588
-0.2065574584274842,12.0,6.724186783690024,6.138198843586734
0.8480749060364544,13.381654554566396,0.9986634360882484,3.3787503016159945
-1.672126512245986,12.0,15.971780375653937,8.016766648389934
-1.6111956615648326,12.0,5.090776498109596,5.533920152473652
-0.5776663318786541,12.0,9.388120319519736,6.862893234718328
0.17982927243222913,12.0,3.883358295088885,4.946037311217696
0.9663613483970068,13.205969473085975,2.6745401859922873,5.342215111692237
2.713034325424328,18.32683090508661,18.901226565843345,14.709280844866324
1.7864894348030291,15.443253357309583,4.3628212471662415,8.642090454836334
0.2600922050548593,12.0,10.082280484675707,7.017793875772764
0.47147568814596674,12.0,15.319241544259087,7.926186319532196
-1.0037940469567133,12.0,5.62510926213778,5.7506548130127015
0.4722302960114151,12.0,3.980759904572136,4.999829921751285
0.06701204161979252,12.0,0.017585142054009475,-6.7742705953580895
0.9840778405071342,12.048712824055496,0.20421226916338336,-1.400878020248701
-0.7408464153284844,12.0,1.1210406892465674,2.248106880078158
1.2790197713617584,13.813928705452104,1.029026357893478,3.876061200941068
2.7991083695038665,18.45437585462486,1.4702367408533927,9.291312211930547
0.3368597773147136,12.0,1.818746956806259,3.2988613982661192
1.1025675831484123,12.843926084039373,2.2319472076894,4.587345674076017
1.5352159875666689,14.510527540493399,2.7282732863144217,6.689966893864678
-0.10183070782875436,12.0,0.5205084219036535,0.582138804263451
0.8361387227156252,13.190030655713002,0.216426859643377,-0.13341355492781304
0.5188886011726923,12.0,5.6034375525782165,5.742272681542566
0.6465141478232476,12.0,3.8537582515646225,4.929422338176744
-0.6595146757831998,12.0,2.9362318744063876,4.338951744297262
0.5367652613884141,12.0,5.03162346821234,5.508540670337839
1.2469974368681747,13.17819875358854,8.791993127445505,7.898635453262582
2.6767154116925624,17.482036072643403,2.790397797460886,9.71036667490247
1.9389062391278102,15.78278302653369,5.123828588035954,9.330755988927269
3.7297736862673343,21.4051368736208,15.34928687305838,17.33557788855327
-0.6510213443320743,12.0,9.151186562768023,6.807387046426523
1.8084809550810172,16.711440523990536,2.775636473443356,8.92825345265286
0.7750130086075276,12.0,5.174200837469715,5.569216409602715
3.7847043998265084,21.65848099404173,0.974426284429095,11.602225945139654
-0.7124474280327271,12.0,4.110840203539687,5.069652976130213
-0.759582763271164,12.0,19.903728979034305,8.494672247200118
-0.39908896816603323,12.0,3.6523257235501982,4.812847510292158
-2.6858435864647103,12.0,13.130390569481929,7.591388222849542
-0.2886325325211416,12.0,2.6156291479724167,4.087880841979871
-0.6386989923305468,12.0,33.817526612524745,9.64570920232082
0.7255906797143115,12.188370028421621,4.328226154624624,5.3699197537241385
1.012633963665739,13.713409767240718,0.21594163871028815,0.38509173107810035
3.3142562588238293,19.18650429382205,4.418570747935283,12.412913359273318
1.9256357572790754,15.111554706171763,1.604972062386113,6.138892091567344
-0.3653554834936046,12.0,0.1651027443764535,-1.9112285386634937
-0.8476220070225369,12.0,8.597751409623463,6.671924420124098
1.2378787572597587,13.794485535131653,1.612952633596517,4.832593604966405
-1.4803498105309632,12.0,7.961639486954245,6.505012541465723
3.2471881487815306,19.81623540187453,1.6999150415633688,10.968371485524063
2.2691601810819306,16.10195212771275,1.0803826201124214,6.269840073551652
-0.2037634781570572,12.0,18.235919434397353,8.304638324187803
-2.069701793636316,12.0,2.244306187449162,3.7554105339731088
2.5308085612481195,17.958952824477358,4.5986859635559245,11.27212159125231
0.3281902321210732,12.0,4.7078054333124895,5.364092528944456
2.3567244679601926,17.225918833279472,4.110286136627691,10.295279114476056
-1.8916414881915506,12.0,12.307654628132394,7.450876503850127
-0.3990625344306593,12.0,5.611058966858885,5.745224163733704
0.5078655495772747,12.0,2.585333662700082,4.062583005076631
0.5704708906471131,12.0,9.916309046566964,6.981750266521271
-0.1750982072188655,12.0,0.9987399898786159,1.9972621975938853
1.4342748985212481,14.305961273655953,3.9289090479374584,7.277321149916464
-1.1014306440738917,12.0,15.034003712772861,7.885373265813707
0.28643077246805976,12.0,4.909450809621965,5.45516456479962
0.6804434475678482,12.0,8.490483696117808,6.6446621618034545
1.2716582510881236,14.374249725392033,5.300238649048269,7.995726848519938
1.5674223171333348,14.439001107851983,9.143285356854738,9.24451247819616
-1.1869631377568037,12.0,14.455769504523314,7.800206074178432
-1.8011712561034336,12.0,1.593605711136057,3.0119043874966067
2.4165152328477637,17.687632664389827,0.9296066285130201,7.529128723250434
0.9984710179693874,12.640697475243925,3.30815293974553,5.238625371653978
-0.6227298048348304,12.0,6.051001220271495,5.909136202570851
2.8267279632837843,18.28895769101671,1.2886183890094358,8.83957931391695
0.673511951439288,12.0,0.0205494222350831,-6.436001920920738
2.2689457760957397,16.521680294393985,2.0998625356719347,8.132634620556011
0.6012777221151634,12.0,17.34620386327946,8.19602223090366
3.5911218873229807,20.79031702381011,5.936684107635609,14.658036726954276
3.1330112636648066,18.803829923157174,2.5651857030151843,10.849423976781207
0.12655377728138972,12.0,1.0695323326322257,2.1459695905008545
1.957356426431533,15.826531349118087,2.2009790376702516,7.539610880677442
1.4680639243777214,14.315393775753794,0.9306807152367959,4.159397350405566
2.552947336298523,17.98678807778936,0.5619582216877879,6.735308225342017
-0.9473851908701567,12.0,11.86194714167344,7.370779922154302
1.529077189997659,14.57718219410815,30.26741975378391,11.982059192439694
2.0876367302743817,15.8773100410485,0.8963178236815128,5.639620204294781
-2.1381092296346713,12.0,0.2803262518660485,-0.7616811486101263
-1.2748877689986626,12.0,2.00038157245963,3.5055642258389597
-2.558848266640151,12.0,3.09631713191912,4.454227178641204
0.09588974833316333,12.0,1.145941715782563,2.295812646805551
1.5763133836939436,14.556366710512817,1.7935630342404243,5.82494993266706
2.7535355781440423,18.60457322045784,1.1211628184378157,8.852916653702154
0.6111421706296628,12.0,7.441869512712882,6.358410253712728
2.9429233183569377,18.80024937164434,6.234017812239287,12.77408956582886
-1.570152187322337,12.0,5.038625503448405,5.511560402783125
-2.055073659032732,12.0,2.4487290056132154,3.944703627790039
